Threads Tempo[s]
2	441.763
4	445.788
6	443.037
8	443.408
10	441.842
12	462.203
14	461.588
16	451.315
18	464.841
20	443.062
22	442.241
24	455.924
26	449.146
28	463.957
30	459.045
32	451.671
34	470.011
36	447.591
38	466.645
40	443.403
42	471.058
44	457.814
46	448.867
48	470.103	
